z_t0,u_t0,z_T4,u_T4,z_3T4,u_3T4
18.85885885885886,-4464970.581189571,18.85885885885886,-3157210.9757575863,18.85885885885886,4464970.581189571
18.8988988988989,-4423622.265317683,18.8988988988989,-3127973.301213931,18.8988988988989,4423622.265317683
18.93893893893894,-4380501.015543778,18.93893893893894,-3097481.9730855636,18.93893893893894,4380501.015543778
18.97897897897898,-4335624.114339335,18.97897897897898,-3065749.211925263,18.97897897897898,4335624.114339335
19.01901901901902,-4289009.547819527,19.01901901901902,-3032787.7358370353,19.01901901901902,4289009.547819527
19.05905905905906,-4240675.998534618,19.05905905905906,-2998610.7553788624,19.05905905905906,4240675.998534618
19.0990990990991,-4190642.8379822155,19.0990990990991,-2963231.9682680634,19.0990990990991,4190642.8379822155
19.13913913913914,-4138930.1188434144,19.13913913913914,-2926665.5538914213,19.13913913913914,4138930.1188434144
19.17917917917918,-4085558.566945925,19.17917917917918,-2888926.1676222566,19.17917917917918,4085558.566945925
19.21921921921922,-4030549.5729574137,19.21921921921922,-2850028.9349467307,19.21921921921922,4030549.5729574137
19.25925925925926,-3973925.1838123854,19.25925925925926,-2809989.445401735,19.25925925925926,3973925.1838123854
19.2992992992993,-3915708.0938760415,19.2992992992993,-2768823.7463267995,19.2992992992993,3915708.0938760415
19.33933933933934,-3855921.635848651,19.33933933933934,-2726548.3364325063,19.33933933933934,3855921.635848651
19.37937937937938,-3794589.7714140923,19.37937937937938,-2683180.1591880163,19.37937937937938,3794589.7714140923
19.41941941941942,-3731737.0816363003,19.41941941941942,-2638736.5960303247,19.41941941941942,3731737.0816363003
19.45945945945946,-3667388.7571074786,19.45945945945946,-2593235.4593980024,19.45945945945946,3667388.7571074786
19.4994994994995,-3601570.587852011,19.4994994994995,-2546694.985592177,19.4994994994995,3601570.587852011
19.53953953953954,-3534308.952990139,19.53953953953954,-2499133.8274676544,19.53953953953954,3534308.952990139
19.57957957957958,-3465630.810165532,19.57957957957958,-2450571.0469570765,19.57957957957958,3465630.810165532
19.61961961961962,-3395563.68474099,19.61961961961962,-2401026.107431134,19.61961961961962,3395563.68474099
19.65965965965966,-3324135.6587666124,19.65965965965966,-2350518.865897883,19.65965965965966,3324135.6587666124
19.6996996996997,-3251375.3597248597,19.6996996996997,-2299069.565044299,19.6996996996997,3251375.3597248597
19.73973973973974,-3177311.949057001,19.73973973973974,-2246698.825123252,19.73973973973974,3177311.949057001
19.77977977977978,-3101975.110475567,19.77977977977978,-2193427.6356891636,19.77977977977978,3101975.110475567
19.81981981981982,-3025395.0380674824,19.81981981981982,-2139277.3471856504,19.81981981981982,3025395.0380674824
19.85985985985986,-2947602.4241926377,19.85985985985986,-2084269.6623885208,19.85985985985986,2947602.4241926377
19.8998998998999,-2868628.4471827694,19.8998998998999,-2028426.6277075722,19.8998998998999,2868628.4471827694
19.93993993993994,-2788504.758845563,19.93993993993994,-1971770.624350656,19.93993993993994,2788504.758845563
19.97997997997998,-2707263.471778996,19.97997997997998,-1914324.3593535633,19.97997997997998,2707263.471778996
20.02002002002002,-2624937.1465009977,20.02002002002002,-1856110.8564793214,20.02002002002002,2624937.1465009977
20.06006006006006,-2541558.7783995923,20.06006006006006,-1797153.4469905496,20.06006006006006,2541558.7783995923
20.1001001001001,-2457161.7845087475,20.1001001001001,-1737475.7602985736,20.1001001001001,2457161.7845087475
20.14014014014014,-2371779.9901152356,20.14014014014014,-1677101.714493046,20.14014014014014,2371779.9901152356
20.18018018018018,-2285447.615201871,20.18018018018018,-1616055.506755866,20.18018018018018,2285447.615201871
20.22022022022022,-2198199.2607325567,20.22022022022022,-1554361.6036632466,20.22022022022022,2198199.2607325567
20.26026026026026,-2110069.8947846415,20.26026026026026,-1492044.731379805,20.26026026026026,2110069.8947846415
20.3003003003003,-2021094.838534139,20.3003003003003,-1429129.8657486201,20.3003003003003,2021094.838534139
20.34034034034034,-1931309.7520994323,20.34034034034034,-1365642.2222812185,20.34034034034034,1931309.7520994323
20.38038038038038,-1840750.6202491308,20.38038038038038,-1301607.2460515038,20.38038038038038,1840750.6202491308
20.42042042042042,-1749453.7379798153,20.42042042042042,-1237050.6014976809,20.42042042042042,1749453.7379798153
20.46046046046046,-1657455.6959694459,20.46046046046046,-1171998.162136264,20.46046046046046,1657455.6959694459
